number	PRI.div.model	density	PRI.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density
6053	270.946	0.00117123	3.42104	8.30655e-28	13.7105	0.0405693	0.166174	3.25576e-09	0.253946	2.84726e-10
6054	270.991	0.00117143	3.42144	7.83361e-28	13.7126	0.0407674	0.166201	3.28968e-09	0.253988	2.88075e-10
6055	271.035	0.00117163	3.42184	7.38747e-28	13.7147	0.0409662	0.166229	3.32375e-09	0.25403	2.91517e-10
6056	271.08	0.00117183	3.42224	6.96615e-28	13.7168	0.0411658	0.166256	3.35801e-09	0.254072	2.95054e-10
6057	271.125	0.00117204	3.42264	6.56853e-28	13.7189	0.0413663	0.166283	3.39245e-09	0.254114	2.98687e-10
6058	271.169	0.00117225	3.42304	6.1933e-28	13.721	0.0415674	0.166311	3.42705e-09	0.254156	3.02413e-10
6059	271.214	0.00117247	3.42344	5.8392e-28	13.7231	0.0417693	0.166338	3.46182e-09	0.254198	3.06235e-10
6060	271.258	0.00117269	3.42384	5.50508e-28	13.7252	0.0419718	0.166366	3.49675e-09	0.25424	3.10152e-10
6061	271.303	0.00117292	3.42424	5.18981e-28	13.7273	0.0421749	0.166393	3.53184e-09	0.254282	3.14165e-10
6062	271.348	0.00117315	3.42464	4.89235e-28	13.7294	0.0423786	0.166421	3.5671e-09	0.254324	3.18273e-10
6063	271.392	0.00117338	3.42504	4.61171e-28	13.7315	0.0425828	0.166448	3.60251e-09	0.254366	3.22477e-10
6064	271.437	0.00117362	3.42544	4.3471e-28	13.7336	0.0427874	0.166476	3.63805e-09	0.254408	3.26776e-10
6065	271.481	0.00117387	3.42584	4.09732e-28	13.7357	0.0429926	0.166503	3.67377e-09	0.25445	3.31173e-10
6066	271.526	0.00117411	3.42624	3.8617e-28	13.7378	0.0431983	0.166531	3.70963e-09	0.254492	3.35668e-10
6067	271.571	0.00117437	3.42664	3.63945e-28	13.7399	0.0434043	0.166558	3.74565e-09	0.254534	3.4026e-10
6068	271.615	0.00117462	3.42704	3.42982e-28	13.742	0.0436107	0.166585	3.78181e-09	0.254576	3.4495e-10
6069	271.66	0.00117488	3.42744	3.2321e-28	13.7441	0.0438174	0.166613	3.81811e-09	0.254618	3.49738e-10
6070	271.704	0.00117515	3.42784	3.04562e-28	13.7462	0.0440245	0.16664	3.85455e-09	0.25466	3.54625e-10
6071	271.749	0.00117542	3.42824	2.86976e-28	13.7483	0.0442318	0.166668	3.89113e-09	0.254702	3.5961e-10
6072	271.794	0.00117569	3.42864	2.70391e-28	13.7504	0.0444393	0.166695	3.92784e-09	0.254744	3.64695e-10
6073	271.838	0.00117597	3.42904	2.54762e-28	13.7525	0.0446468	0.166723	3.96466e-09	0.254786	3.69877e-10
6074	271.883	0.00117625	3.42944	2.40015e-28	13.7546	0.0448546	0.16675	4.00164e-09	0.254828	3.75162e-10
6075	271.927	0.00117654	3.42984	2.2611e-28	13.7567	0.0450626	0.166778	4.03873e-09	0.25487	3.80548e-10
6076	271.972	0.00117683	3.43024	2.13001e-28	13.7588	0.0452706	0.166805	4.07596e-09	0.254911	3.86035e-10
6077	272.017	0.00117713	3.43064	2.00641e-28	13.7609	0.0454787	0.166832	4.1133e-09	0.254953	3.91623e-10
6078	272.061	0.00117743	3.43104	1.88989e-28	13.763	0.0456867	0.16686	4.15076e-09	0.254995	3.97314e-10
6079	272.106	0.00117773	3.43144	1.78005e-28	13.7651	0.0458947	0.166887	4.18833e-09	0.255037	4.03107e-10
6080	272.151	0.00117804	3.43184	1.6765e-28	13.7672	0.0461027	0.166915	4.22601e-09	0.255079	4.09003e-10
6081	272.195	0.00117835	3.43224	1.5789e-28	13.7693	0.0463105	0.166942	4.2638e-09	0.255121	4.15002e-10
6082	272.24	0.00117867	3.43264	1.48696e-28	13.7714	0.0465181	0.16697	4.30167e-09	0.255163	4.21102e-10
6083	272.284	0.00117899	3.43304	1.40026e-28	13.7735	0.0467256	0.166997	4.33967e-09	0.255205	4.27309e-10
6084	272.329	0.00117932	3.43344	1.31854e-28	13.7756	0.0469329	0.167025	4.37776e-09	0.255247	4.33622e-10
6085	272.374	0.00117965	3.43384	1.24153e-28	13.7777	0.0471399	0.167052	4.41595e-09	0.255289	4.4004e-10
6086	272.418	0.00117998	3.43424	1.16896e-28	13.7798	0.0473466	0.167079	4.45423e-09	0.255331	4.46564e-10
6087	272.463	0.00118032	3.43464	1.10058e-28	13.7819	0.0475531	0.167107	4.4926e-09	0.255373	4.53195e-10
6088	272.507	0.00118066	3.43504	1.03614e-28	13.784	0.0477591	0.167134	4.53105e-09	0.255415	4.59933e-10
6089	272.552	0.00118101	3.43544	9.75427e-29	13.7861	0.0479647	0.167162	4.56959e-09	0.255457	4.66778e-10
6090	272.597	0.00118136	3.43584	9.18226e-29	13.7882	0.04817	0.167189	4.6082e-09	0.255499	4.73731e-10
6091	272.641	0.00118172	3.43624	8.64367e-29	13.7903	0.0483746	0.167217	4.64686e-09	0.255541	4.80789e-10
6092	272.686	0.00118208	3.43664	8.13597e-29	13.7924	0.0485788	0.167244	4.68561e-09	0.255583	4.8796e-10
6093	272.73	0.00118244	3.43704	7.6577e-29	13.7945	0.0487825	0.167272	4.72443e-09	0.255625	4.95241e-10
6094	272.775	0.00118281	3.43744	7.20719e-29	13.7966	0.0489856	0.167299	4.76331e-09	0.255667	5.02632e-10
6095	272.82	0.00118318	3.43784	6.78284e-29	13.7987	0.049188	0.167326	4.80226e-09	0.255709	5.10134e-10
6096	272.864	0.00118355	3.43824	6.38315e-29	13.8008	0.0493898	0.167354	4.84125e-09	0.255751	5.17748e-10
6097	272.909	0.00118393	3.43864	6.00671e-29	13.8029	0.049591	0.167381	4.8803e-09	0.255793	5.25473e-10
6098	272.953	0.00118431	3.43904	5.65219e-29	13.805	0.0497914	0.167409	4.9194e-09	0.255835	5.33311e-10
6099	272.998	0.0011847	3.43944	5.31833e-29	13.8071	0.049991	0.167436	4.95854e-09	0.255877	5.41263e-10
6100	273.043	0.00118509	3.43984	5.00411e-29	13.8092	0.0501897	0.167464	4.99769e-09	0.255919	5.49323e-10
6101	273.087	0.00118548	3.44024	4.70806e-29	13.8113	0.0503877	0.167491	5.03691e-09	0.25596	5.57502e-10
6102	273.132	0.00118588	3.44064	4.42929e-29	13.8134	0.0505848	0.167519	5.07615e-09	0.256002	5.65796e-10
6103	273.176	0.00118628	3.44104	4.16682e-29	13.8155	0.0507811	0.167546	5.11543e-09	0.256044	5.74205e-10
6104	273.221	0.00118669	3.44144	3.91971e-29	13.8176	0.0509763	0.167574	5.15473e-09	0.256086	5.8273e-10
6105	273.266	0.0011871	3.44184	3.68707e-29	13.8197	0.0511706	0.167601	5.19404e-09	0.256128	5.91372e-10
6106	273.31	0.00118751	3.44224	3.46806e-29	13.8218	0.0513639	0.167628	5.23337e-09	0.25617	6.00131e-10
6107	273.355	0.00118792	3.44264	3.2619e-29	13.8239	0.0515562	0.167656	5.27271e-09	0.256212	6.09007e-10
6108	273.399	0.00118834	3.44304	3.06783e-29	13.826	0.0517474	0.167683	5.31206e-09	0.256254	6.18002e-10
6109	273.444	0.00118876	3.44344	2.88528e-29	13.8281	0.0519373	0.167711	5.35139e-09	0.256296	6.2711e-10
6110	273.489	0.00118919	3.44384	2.71335e-29	13.8302	0.0521262	0.167738	5.39074e-09	0.256338	6.36343e-10
6111	273.533	0.00118962	3.44424	2.55154e-29	13.8323	0.0523139	0.167766	5.43008e-09	0.25638	6.45696e-10
6112	273.578	0.00119005	3.44464	2.39925e-29	13.8344	0.0525004	0.167793	5.46942e-09	0.256422	6.5517e-10
6113	273.622	0.00119048	3.44504	2.25594e-29	13.8365	0.0526857	0.167821	5.50873e-09	0.256464	6.64765e-10
6114	273.667	0.00119092	3.44544	2.12109e-29	13.8386	0.0528697	0.167848	5.54803e-09	0.256506	6.74481e-10
6115	273.712	0.00119136	3.44584	1.9942e-29	13.8407	0.0530523	0.167875	5.58731e-09	0.256548	6.84319e-10
6116	273.756	0.0011918	3.44624	1.8748e-29	13.8428	0.0532336	0.167903	5.62655e-09	0.25659	6.9428e-10
6117	273.801	0.00119225	3.44664	1.76246e-29	13.8449	0.0534136	0.16793	5.66576e-09	0.256632	7.04365e-10
6118	273.845	0.0011927	3.44704	1.65684e-29	13.847	0.053592	0.167958	5.70492e-09	0.256674	7.14567e-10
6119	273.89	0.00119315	3.44744	1.5574e-29	13.8491	0.053769	0.167985	5.74405e-09	0.256716	7.249e-10
6120	273.935	0.0011936	3.44784	1.46386e-29	13.8512	0.0539446	0.168013	5.78314e-09	0.256758	7.35357e-10
6121	273.979	0.00119406	3.44824	1.37587e-29	13.8533	0.0541187	0.16804	5.82217e-09	0.2568	7.4594e-10
6122	274.024	0.00119452	3.44864	1.29311e-29	13.8554	0.0542912	0.168068	5.86115e-09	0.256842	7.56649e-10
6123	274.069	0.00119498	3.44904	1.21526e-29	13.8575	0.0544622	0.168095	5.90007e-09	0.256884	7.67485e-10
6124	274.113	0.00119544	3.44945	1.14204e-29	13.8596	0.0546315	0.168122	5.93893e-09	0.256926	7.78447e-10
6125	274.158	0.00119591	3.44985	1.07318e-29	13.8617	0.0547993	0.16815	5.97771e-09	0.256968	7.89537e-10
6126	274.202	0.00119638	3.45025	1.00842e-29	13.8638	0.0549653	0.168177	6.01642e-09	0.25701	8.00755e-10
6127	274.247	0.00119685	3.45064	9.47551e-30	13.8659	0.0551296	0.168205	6.05503e-09	0.257051	8.12095e-10
6128	274.292	0.00119732	3.45105	8.90282e-30	13.868	0.0552922	0.168232	6.09358e-09	0.257093	8.2357e-10
6129	274.336	0.0011978	3.45145	8.36432e-30	13.8701	0.0554531	0.16826	6.13204e-09	0.257135	8.35175e-10
6130	274.381	0.00119827	3.45185	7.85799e-30	13.8722	0.0556121	0.168287	6.1704e-09	0.257177	8.46909e-10
6131	274.425	0.00119875	3.45225	7.38195e-30	13.8743	0.0557694	0.168315	6.20867e-09	0.257219	8.58774e-10
6132	274.47	0.00119923	3.45265	6.9344e-30	13.8764	0.0559248	0.168342	6.24683e-09	0.257261	8.7077e-10
6133	274.515	0.00119971	3.45305	6.51365e-30	13.8785	0.0560784	0.16837	6.28489e-09	0.257303	8.82897e-10
6134	274.559	0.00120019	3.45345	6.11813e-30	13.8806	0.05623	0.168397	6.32283e-09	0.257345	8.95156e-10
6135	274.604	0.00120068	3.45385	5.74633e-30	13.8827	0.0563798	0.168424	6.36066e-09	0.257387	9.07546e-10
6136	274.648	0.00120116	3.45425	5.39706e-30	13.8848	0.0565275	0.168452	6.39834e-09	0.257429	9.20062e-10
6137	274.693	0.00120165	3.45465	5.06857e-30	13.8869	0.0566732	0.168479	6.43591e-09	0.257471	9.32718e-10
6138	274.738	0.00120214	3.45505	4.75984e-30	13.889	0.056817	0.168507	6.47336e-09	0.257513	9.45508e-10
6139	274.782	0.00120263	3.45545	4.46968e-30	13.8911	0.0569588	0.168534	6.51066e-09	0.257555	9.58431e-10
6140	274.827	0.00120312	3.45585	4.19701e-30	13.8932	0.0570984	0.168562	6.54783e-09	0.257597	9.71488e-10
6141	274.871	0.00120361	3.45625	3.94077e-30	13.8953	0.057236	0.168589	6.58485e-09	0.257639	9.84679e-10
6142	274.916	0.0012041	3.45665	3.69998e-30	13.8974	0.0573715	0.168617	6.62171e-09	0.257681	9.98005e-10
6143	274.961	0.0012046	3.45705	3.47374e-30	13.8995	0.0575049	0.168644	6.65842e-09	0.257723	1.01147e-09
6144	275.005	0.00120509	3.45745	3.26117e-30	13.9016	0.0576361	0.168671	6.69497e-09	0.257765	1.02506e-09
6145	275.05	0.00120558	3.45785	3.06156e-30	13.9037	0.057765	0.168699	6.73133e-09	0.257807	1.03879e-09
6146	275.094	0.00120608	3.45825	2.87392e-30	13.9058	0.0578918	0.168726	6.76754e-09	0.257849	1.05265e-09
6147	275.139	0.00120657	3.45865	2.69765e-30	13.9079	0.0580163	0.168754	6.80358e-09	0.257891	1.06666e-09
6148	275.184	0.00120707	3.45905	2.53205e-30	13.91	0.0581386	0.168781	6.83943e-09	0.257933	1.0808e-09
6149	275.228	0.00120757	3.45945	2.37651e-30	13.9121	0.0582586	0.168809	6.8751e-09	0.257975	1.09508e-09
6150	275.273	0.00120806	3.45985	2.23041e-30	13.9142	0.0583764	0.168836	6.91058e-09	0.258017	1.10949e-09
6151	275.317	0.00120856	3.46025	2.09318e-30	13.9163	0.0584918	0.168864	6.94586e-09	0.258059	1.12404e-09
6152	275.362	0.00120905	3.46065	1.9643e-30	13.9184	0.0586048	0.168891	6.98094e-09	0.258101	1.13873e-09
6153	275.407	0.00120955	3.46105	1.84326e-30	13.9205	0.0587155	0.168918	7.01581e-09	0.258142	1.15356e-09
6154	275.451	0.00121004	3.46145	1.72959e-30	13.9226	0.0588238	0.168946	7.05048e-09	0.258184	1.16852e-09
6155	275.496	0.00121054	3.46185	1.62292e-30	13.9247	0.0589296	0.168973	7.08491e-09	0.258226	1.18361e-09
6156	275.54	0.00121103	3.46225	1.52268e-30	13.9268	0.0590331	0.169001	7.11914e-09	0.258268	1.19885e-09
6157	275.585	0.00121153	3.46265	1.42857e-30	13.9289	0.0591342	0.169028	7.15314e-09	0.25831	1.21423e-09
6158	275.63	0.00121202	3.46305	1.3402e-30	13.931	0.0592327	0.169056	7.18692e-09	0.258352	1.22975e-09
6159	275.674	0.00121251	3.46345	1.25724e-30	13.9331	0.0593288	0.169083	7.22046e-09	0.258394	1.2454e-09
6160	275.719	0.00121301	3.46385	1.17936e-30	13.9352	0.0594224	0.169111	7.25377e-09	0.258436	1.26119e-09
6161	275.763	0.0012135	3.46425	1.10624e-30	13.9373	0.0595135	0.169138	7.28683e-09	0.258478	1.27712e-09
6162	275.808	0.00121399	3.46465	1.03761e-30	13.9394	0.059602	0.169165	7.31964e-09	0.25852	1.29319e-09
6163	275.853	0.00121448	3.46505	9.7318e-31	13.9415	0.059688	0.169193	7.35219e-09	0.258562	1.3094e-09
6164	275.897	0.00121496	3.46545	9.12744e-31	13.9436	0.0597714	0.16922	7.38447e-09	0.258604	1.32574e-09
6165	275.942	0.00121545	3.46585	8.55985e-31	13.9457	0.0598522	0.169248	7.41651e-09	0.258646	1.34222e-09
6166	275.987	0.00121593	3.46625	8.02715e-31	13.9478	0.0599305	0.169275	7.44828e-09	0.258688	1.35884e-09
6167	276.031	0.00121642	3.46665	7.52723e-31	13.9499	0.0600061	0.169303	7.47978e-09	0.25873	1.3756e-09
6168	276.076	0.0012169	3.46705	7.05809e-31	13.952	0.0600791	0.16933	7.511e-09	0.258772	1.3925e-09
6169	276.12	0.00121738	3.46745	6.61785e-31	13.9541	0.0601495	0.169358	7.54194e-09	0.258814	1.40954e-09
6170	276.165	0.00121785	3.46785	6.20476e-31	13.9562	0.0602172	0.169385	7.5726e-09	0.258856	1.42671e-09
6171	276.21	0.00121833	3.46825	5.81717e-31	13.9583	0.0602823	0.169413	7.60296e-09	0.258898	1.44402e-09
6172	276.254	0.0012188	3.46865	5.45351e-31	13.9604	0.0603447	0.16944	7.63303e-09	0.25894	1.46147e-09
6173	276.299	0.00121928	3.46905	5.11253e-31	13.9625	0.0604043	0.169467	7.66279e-09	0.258982	1.47905e-09
6174	276.343	0.00121974	3.46945	4.79244e-31	13.9646	0.0604613	0.169495	7.69225e-09	0.259024	1.49677e-09
6175	276.388	0.00122021	3.46985	4.49217e-31	13.9667	0.0605156	0.169522	7.72141e-09	0.259066	1.51463e-09
6176	276.433	0.00122068	3.47025	4.2105e-31	13.9688	0.0605672	0.16955	7.75026e-09	0.259108	1.53263e-09
6177	276.477	0.00122114	3.47065	3.9463e-31	13.9709	0.060616	0.169577	7.77879e-09	0.25915	1.55076e-09
6178	276.522	0.0012216	3.47105	3.69849e-31	13.973	0.0606621	0.169605	7.807e-09	0.259191	1.56903e-09
6179	276.566	0.00122205	3.47145	3.46606e-31	13.9751	0.0607055	0.169632	7.83489e-09	0.259233	1.58744e-09
6180	276.611	0.00122251	3.47185	3.24808e-31	13.9772	0.0607461	0.16966	7.86245e-09	0.259275	1.60598e-09
6181	276.656	0.00122296	3.47225	3.04366e-31	13.9793	0.0607839	0.169687	7.88967e-09	0.259317	1.62465e-09
6182	276.7	0.0012234	3.47265	2.85207e-31	13.9814	0.0608189	0.169714	7.91654e-09	0.259359	1.64345e-09
6183	276.745	0.00122385	3.47305	2.67231e-31	13.9835	0.0608512	0.169742	7.94308e-09	0.259401	1.66239e-09
6184	276.789	0.00122429	3.47345	2.50375e-31	13.9856	0.0608807	0.169769	7.96928e-09	0.259443	1.68147e-09
6185	276.834	0.00122473	3.47385	2.34571e-31	13.9877	0.0609074	0.169797	7.99513e-09	0.259485	1.70068e-09
6186	276.879	0.00122516	3.47425	2.19753e-31	13.9898	0.0609314	0.169824	8.02063e-09	0.259527	1.72002e-09
6187	276.923	0.00122559	3.47465	2.05862e-31	13.9919	0.0609525	0.169852	8.04576e-09	0.259569	1.73949e-09
6188	276.968	0.00122602	3.47505	1.92839e-31	13.994	0.0609708	0.169879	8.07054e-09	0.259611	1.7591e-09
6189	277.012	0.00122644	3.47545	1.80631e-31	13.9961	0.0609863	0.169907	8.09495e-09	0.259653	1.77883e-09
6190	277.057	0.00122686	3.47585	1.69187e-31	13.9982	0.060999	0.169934	8.11899e-09	0.259695	1.7987e-09
6191	277.102	0.00122728	3.47625	1.58467e-31	14.0003	0.0610089	0.169961	8.14265e-09	0.259737	1.81868e-09
6192	277.146	0.00122769	3.47665	1.48413e-31	14.0024	0.061016	0.169989	8.16594e-09	0.259779	1.83881e-09
6193	277.191	0.00122809	3.47705	1.38991e-31	14.0045	0.0610203	0.170016	8.18885e-09	0.259821	1.85906e-09
6194	277.235	0.00122849	3.47745	1.3016e-31	14.0066	0.0610217	0.170044	8.21138e-09	0.259863	1.87944e-09
6195	277.28	0.00122889	3.47785	1.21884e-31	14.0087	0.0610204	0.170071	8.23352e-09	0.259905	1.89994e-09
6196	277.325	0.00122929	3.47825	1.1413e-31	14.0108	0.0610162	0.170099	8.25528e-09	0.259947	1.92058e-09
6197	277.369	0.00122968	3.47865	1.06863e-31	14.0129	0.0610092	0.170126	8.27663e-09	0.259989	1.94133e-09
6198	277.414	0.00123006	3.47905	1.00055e-31	14.015	0.0609994	0.170154	8.29759e-09	0.260031	1.96221e-09
6199	277.458	0.00123044	3.47945	9.36758e-32	14.0171	0.0609868	0.170181	8.31815e-09	0.260073	1.98322e-09
6200	277.503	0.00123081	3.47985	8.7703e-32	14.0192	0.0609713	0.170208	8.3383e-09	0.260115	2.00433e-09
6201	277.548	0.00123118	3.48025	8.21041e-32	14.0213	0.0609531	0.170236	8.35804e-09	0.260157	2.02558e-09
6202	277.592	0.00123155	3.48065	7.68591e-32	14.0234	0.0609321	0.170263	8.37738e-09	0.260199	2.04695e-09
6203	277.637	0.00123191	3.48105	7.19461e-32	14.0255	0.0609082	0.170291	8.39631e-09	0.26024	2.06844e-09
6204	277.681	0.00123226	3.48145	6.73443e-32	14.0276	0.0608816	0.170318	8.41482e-09	0.260282	2.09004e-09
6205	277.726	0.00123261	3.48185	6.30342e-32	14.0297	0.0608521	0.170346	8.43291e-09	0.260324	2.11177e-09
6206	277.771	0.00123295	3.48225	5.89976e-32	14.0318	0.0608199	0.170373	8.45057e-09	0.260366	2.13361e-09
6207	277.815	0.00123329	3.48265	5.52173e-32	14.0339	0.0607849	0.170401	8.46782e-09	0.260408	2.15557e-09
6208	277.86	0.00123362	3.48305	5.16772e-32	14.036	0.0607471	0.170428	8.48463e-09	0.26045	2.17764e-09
6209	277.904	0.00123395	3.48345	4.83643e-32	14.0381	0.0607066	0.170456	8.50101e-09	0.260492	2.19981e-09
6210	277.949	0.00123427	3.48385	4.52604e-32	14.0402	0.0606633	0.170483	8.51696e-09	0.260534	2.2221e-09
6211	277.994	0.00123458	3.48425	4.23544e-32	14.0423	0.0606173	0.17051	8.53248e-09	0.260576	2.24451e-09
6212	278.038	0.00123489	3.48465	3.96338e-32	14.0444	0.0605685	0.170538	8.54756e-09	0.260618	2.26703e-09
6213	278.083	0.00123519	3.48505	3.70869e-32	14.0465	0.0605169	0.170565	8.5622e-09	0.26066	2.28965e-09
6214	278.128	0.00123549	3.48545	3.47029e-32	14.0486	0.0604627	0.170593	8.57639e-09	0.260702	2.31238e-09
6215	278.172	0.00123578	3.48585	3.24715e-32	14.0507	0.0604057	0.17062	8.59014e-09	0.260744	2.33522e-09
6216	278.217	0.00123606	3.48625	3.0383e-32	14.0528	0.060346	0.170648	8.60345e-09	0.260786	2.35816e-09
6217	278.261	0.00123634	3.48665	2.84286e-32	14.0549	0.0602837	0.170675	8.6163e-09	0.260828	2.38121e-09
6218	278.306	0.00123661	3.48705	2.66007e-32	14.057	0.0602187	0.170703	8.6287e-09	0.26087	2.40434e-09
6219	278.351	0.00123687	3.48745	2.48893e-32	14.0591	0.0601509	0.17073	8.64065e-09	0.260912	2.42758e-09
6220	278.395	0.00123713	3.48785	2.32882e-32	14.0612	0.0600805	0.170757	8.65214e-09	0.260954	2.45093e-09
6221	278.44	0.00123738	3.48825	2.17904e-32	14.0633	0.0600075	0.170785	8.66318e-09	0.260996	2.47437e-09
6222	278.484	0.00123762	3.48865	2.03893e-32	14.0654	0.0599319	0.170812	8.67376e-09	0.261038	2.49791e-09
6223	278.529	0.00123786	3.48905	1.90789e-32	14.0675	0.0598536	0.17084	8.68388e-09	0.26108	2.52154e-09
6224	278.574	0.00123809	3.48945	1.78534e-32	14.0696	0.0597727	0.170867	8.69354e-09	0.261122	2.54526e-09
6225	278.618	0.00123831	3.48985	1.67076e-32	14.0717	0.0596892	0.170895	8.70273e-09	0.261164	2.56907e-09
6226	278.663	0.00123852	3.49025	1.56363e-32	14.0738	0.0596032	0.170922	8.71146e-09	0.261206	2.59298e-09
6227	278.707	0.00123873	3.49065	1.46356e-32	14.0759	0.0595146	0.17095	8.71971e-09	0.261248	2.61695e-09
6228	278.752	0.00123893	3.49105	1.36996e-32	14.078	0.0594235	0.170977	8.7275e-09	0.26129	2.64103e-09
6229	278.797	0.00123912	3.49145	1.28251e-32	14.0801	0.0593298	0.171004	8.73483e-09	0.261331	2.66519e-09
6230	278.841	0.00123931	3.49185	1.20081e-32	14.0822	0.0592336	0.171032	8.74168e-09	0.261373	2.68943e-09
6231	278.886	0.00123949	3.49225	1.1245e-32	14.0843	0.0591349	0.171059	8.74806e-09	0.261415	2.71376e-09
6232	278.93	0.00123966	3.49265	1.05324e-32	14.0864	0.0590338	0.171087	8.75397e-09	0.261457	2.73816e-09
6233	278.975	0.00123982	3.49305	9.86719e-33	14.0885	0.0589302	0.171114	8.75941e-09	0.261499	2.76264e-09
6234	279.02	0.00123997	3.49345	9.24641e-33	14.0906	0.0588241	0.171142	8.76437e-09	0.261541	2.78719e-09
6235	279.064	0.00124012	3.49385	8.66728e-33	14.0927	0.0587156	0.171169	8.76885e-09	0.261583	2.81182e-09
6236	279.109	0.00124026	3.49425	8.12752e-33	14.0948	0.0586049	0.171197	8.77286e-09	0.261625	2.83651e-09
6237	279.153	0.00124039	3.49465	7.62408e-33	14.0969	0.0584916	0.171224	8.7764e-09	0.261667	2.86127e-09
6238	279.198	0.00124051	3.49505	7.15502e-33	14.099	0.058376	0.171251	8.77945e-09	0.261709	2.88611e-09
6239	279.243	0.00124063	3.49545	6.71825e-33	14.1011	0.0582581	0.171279	8.78203e-09	0.261751	2.91101e-09
6240	279.287	0.00124073	3.49585	6.31179e-33	14.1032	0.0581379	0.171306	8.78413e-09	0.261793	2.93597e-09
6241	279.332	0.00124083	3.49625	5.93379e-33	14.1053	0.0580153	0.171334	8.78576e-09	0.261835	2.961e-09
6242	279.376	0.00124092	3.49665	5.58254e-33	14.1074	0.0578905	0.171361	8.7869e-09	0.261877	2.98608e-09
6243	279.421	0.001241	3.49705	5.25645e-33	14.1095	0.0577635	0.171389	8.78757e-09	0.261919	3.01122e-09
6244	279.466	0.00124107	3.49745	4.95401e-33	14.1116	0.0576342	0.171416	8.78775e-09	0.261961	3.03641e-09
6245	279.51	0.00124114	3.49785	4.674e-33	14.1137	0.0575028	0.171444	8.78746e-09	0.262003	3.06165e-09
6246	279.555	0.00124119	3.49825	4.41479e-33	14.1158	0.0573691	0.171471	8.78669e-09	0.262045	3.08694e-09
6247	279.599	0.00124124	3.49865	4.17536e-33	14.1179	0.0572333	0.171499	8.78544e-09	0.262087	3.11229e-09
6248	279.644	0.00124128	3.49905	3.95458e-33	14.12	0.0570954	0.171526	8.78372e-09	0.262129	3.13768e-09
6249	279.689	0.00124131	3.49945	3.75142e-33	14.1221	0.0569554	0.171553	8.78151e-09	0.262171	3.16312e-09
6250	279.733	0.00124133	3.49985	3.56491e-33	14.1242	0.0568132	0.171581	8.77883e-09	0.262213	3.1886e-09
6251	279.778	0.00124134	3.50025	3.39417e-33	14.1263	0.0566691	0.171608	8.77567e-09	0.262255	3.21411e-09
6252	279.822	0.00124135	3.50065	3.23837e-33	14.1284	0.0565229	0.171636	8.77203e-09	0.262297	3.23966e-09
6253	279.867	0.00124134	3.50105	3.09675e-33	14.1305	0.0563747	0.171663	8.76792e-09	0.262339	3.26525e-09
6254	279.912	0.00124133	3.50145	2.9687e-33	14.1326	0.0562246	0.171691	8.76333e-09	0.262381	3.29085e-09
6255	279.956	0.0012413	3.50185	2.85341e-33	14.1347	0.0560725	0.171718	8.75827e-09	0.262422	3.3165e-09
6256	280.001	0.00124127	3.50225	2.75038e-33	14.1368	0.0559185	0.171746	8.75274e-09	0.262464	3.34218e-09
6257	280.046	0.00124123	3.50265	2.65908e-33	14.1389	0.0557625	0.171773	8.74673e-09	0.262506	3.36788e-09
6258	280.09	0.00124118	3.50305	2.57901e-33	14.141	0.0556048	0.1718	8.74025e-09	0.262548	3.3936e-09
6259	280.135	0.00124112	3.50345	2.50974e-33	14.1431	0.0554451	0.171828	8.7333e-09	0.26259	3.41934e-09
6260	280.179	0.00124105	3.50385	2.45087e-33	14.1452	0.0552837	0.171855	8.72588e-09	0.262632	3.4451e-09
6261	280.224	0.00124097	3.50425	2.40206e-33	14.1473	0.0551205	0.171883	8.71799e-09	0.262674	3.47087e-09
6262	280.269	0.00124088	3.50465	2.36298e-33	14.1494	0.0549556	0.17191	8.70963e-09	0.262716	3.49666e-09
6263	280.313	0.00124078	3.50505	2.33338e-33	14.1515	0.054789	0.171938	8.70082e-09	0.262758	3.52244e-09
6264	280.358	0.00124068	3.50545	2.31299e-33	14.1536	0.0546206	0.171965	8.69153e-09	0.2628	3.54824e-09
6265	280.402	0.00124056	3.50585	2.30163e-33	14.1557	0.0544506	0.171993	8.68179e-09	0.262842	3.57404e-09
6266	280.447	0.00124043	3.50625	2.29913e-33	14.1578	0.054279	0.17202	8.67158e-09	0.262884	3.59985e-09
6267	280.492	0.0012403	3.50665	2.30538e-33	14.1599	0.0541057	0.172047	8.66091e-09	0.262926	3.62565e-09
